order_id,return_date,return_quantity,reason_returned,product_id
ID-2019-2892703,23/07/2019 00:00,1,Wrong Item,OFF-LA-10001548
ES-2020-5505463,17/01/2020 00:00,1,Wrong Color,OFF-AR-10001898
ES-2018-218863,01/08/2018 00:00,1,Not Needed,FUR-CH-10002647
MX-2018-4711013,18/10/2018 00:00,1,Wrong Item,OFF-PA-10001004
CA-2019-3194385,08/04/2019 00:00,1,Not Given,TEC-AC-10004001
ES-2019-1370815,11/07/2019 00:00,1,Not Needed,OFF-AR-10000079
IT-2018-2268659,10/03/2018 00:00,1,Wrong Color,OFF-PA-10003994
ID-2018-5203322,27/05/2018 00:00,1,Wrong Item,OFF-LA-10002575
US-2018-5365917,26/07/2018 00:00,1,Not Needed,OFF-PA-10000745
CA-2017-2207833,30/12/2017 00:00,1,Wrong Item,FUR-BO-10001608
IT-2019-3245984,09/06/2019 00:00,1,Wrong Item,TEC-PH-10003916
CA-2019-3952574,18/06/2019 00:00,1,Wrong Item,OFF-SU-10002573
US-2019-2390709,16/05/2019 00:00,1,Wrong Item,FUR-BO-10002580
IN-2019-3259588,15/10/2019 00:00,1,Wrong Item,FUR-BO-10004043
US-2017-2096787,27/05/2017 00:00,1,Wrong Item,FUR-CH-10001332
CA-2017-5564025,18/12/2017 00:00,1,Not Given,OFF-AR-10002952
MX-2019-3802555,28/07/2019 00:00,1,Wrong Item,OFF-FA-10004186
ID-2019-3642603,22/08/2019 00:00,1,Not Given,FUR-FU-10001130
ES-2020-1788758,18/01/2020 00:00,1,Wrong Item,FUR-CH-10003062
ES-2016-5932191,23/11/2016 00:00,1,Not Given,OFF-BI-10003616
US-2019-5390804,22/09/2019 00:00,1,Wrong Item,OFF-ST-10004296
CA-2018-932989,15/12/2018 00:00,1,Wrong Item,OFF-ST-10002615
ES-2018-5358006,30/07/2018 00:00,1,Wrong Item,OFF-FA-10004344
ES-2017-4556851,23/06/2017 00:00,1,Not Given,OFF-BI-10003917
CM-2019-2719757,22/04/2019 00:00,1,Not Needed,OFF-KRA-10001967
CA-2017-5151037,16/07/2017 00:00,1,Not Needed,OFF-EN-10001335
ES-2018-5778835,04/09/2018 00:00,1,Not Given,FUR-FU-10001090
CA-2019-4963841,08/09/2019 00:00,1,Wrong Color,TEC-AC-10002842
US-2019-4944905,27/05/2019 00:00,1,Not Given,OFF-SU-10001185
US-2019-4924007,06/11/2019 00:00,1,Not Given,OFF-LA-10000495
IT-2019-5869527,29/08/2019 00:00,1,Not Given,FUR-FU-10001438
ID-2019-1740246,04/03/2019 00:00,1,Wrong Item,OFF-SU-10001308
MX-2016-1664080,13/11/2016 00:00,1,Not Needed,OFF-AR-10000974
IN-2019-3275518,21/07/2019 00:00,1,Not Given,FUR-CH-10001664
ES-2019-4762731,08/12/2019 00:00,1,Not Given,OFF-BI-10000308
ES-2019-2022450,07/02/2019 00:00,1,Wrong Item,OFF-BI-10001808
CA-2018-3336556,06/04/2018 00:00,1,Wrong Item,OFF-ST-10000636
ES-2018-1876679,25/07/2018 00:00,1,Wrong Item,OFF-AR-10001002
IN-2017-4335660,25/06/2017 00:00,1,Not Given,TEC-AC-10000420
CA-2017-1018966,26/06/2017 00:00,1,Wrong Color,OFF-LA-10003766
MX-2019-1300310,16/06/2019 00:00,1,Not Given,OFF-BI-10000517
ES-2019-155240,08/10/2019 00:00,1,Wrong Item,OFF-ST-10002271
CA-2019-3150507,29/12/2019 00:00,1,Wrong Color,OFF-BI-10001543
IN-2018-1650164,02/11/2018 00:00,1,Wrong Item,FUR-FU-10003939
ES-2019-132553,06/01/2019 00:00,1,Not Needed,TEC-PH-10000309
CA-2019-5785929,08/10/2019 00:00,1,Not Given,OFF-PA-10000062
CA-2020-1736670,13/01/2020 00:00,1,Not Given,OFF-BI-10003684
CA-2020-2232217,22/01/2020 00:00,1,Not Given,TEC-PH-10003072
SU-2019-5296519,25/11/2019 00:00,1,Wrong Color,OFF-AVE-10003279
MX-2019-4407920,06/12/2019 00:00,1,Wrong Item,OFF-AR-10003914
CA-2019-4315235,19/10/2019 00:00,1,Not Given,OFF-BI-10002976
MX-2019-2857726,04/11/2019 00:00,1,Wrong Item,FUR-FU-10001142
MX-2017-147613,01/11/2017 00:00,1,Not Given,OFF-AR-10002605
IN-2018-5238773,18/12/2018 00:00,1,Wrong Item,OFF-LA-10003644
ES-2019-3680720,25/04/2019 00:00,1,Not Given,OFF-AR-10001228
CA-2018-4506394,06/11/2018 00:00,1,Wrong Item,OFF-ST-10004950
MX-2018-33751,20/08/2018 00:00,1,Not Needed,OFF-LA-10002063
MX-2018-4423516,07/01/2019 00:00,1,Not Given,FUR-TA-10001192
ES-2019-74092,14/11/2019 00:00,1,Not Given,OFF-AR-10004492
CA-2019-837785,10/07/2019 00:00,1,Not Needed,TEC-PH-10000673
MX-2017-137267,06/07/2017 00:00,1,Wrong Color,OFF-AR-10002583
US-2019-4222656,03/12/2019 00:00,1,Wrong Color,TEC-MA-10002210
IN-2019-5484511,31/08/2019 00:00,3,Not Needed,OFF-BI-10003018
IN-2017-1547524,17/01/2017 00:00,1,Wrong Item,FUR-CH-10004863
ID-2019-2509273,26/05/2019 00:00,1,Not Needed,OFF-LA-10000095
CA-2017-4533223,28/12/2017 00:00,1,Wrong Item,FUR-CH-10002880
ES-2017-4074869,01/09/2017 00:00,1,Not Given,TEC-PH-10000270
NI-2019-3007094,17/01/2020 00:00,1,Not Given,OFF-CAR-10003030
CA-2019-1367803,12/09/2019 00:00,1,Not Needed,OFF-BI-10002824
ID-2019-254271,04/11/2019 00:00,1,Wrong Item,OFF-LA-10004919
CA-2016-4810075,22/07/2016 00:00,1,Not Needed,TEC-AC-10002006
US-2019-3682036,14/08/2019 00:00,1,Wrong Color,OFF-FA-10001843
CA-2019-3215643,05/01/2020 00:00,1,Not Needed,OFF-LA-10001297
IN-2019-844576,03/01/2020 00:00,1,Wrong Item,OFF-ST-10000007
ES-2019-1149124,13/03/2019 00:00,1,Wrong Item,TEC-CO-10001628
IN-2018-4373737,14/10/2018 00:00,1,Wrong Color,TEC-PH-10001428
IN-2018-4495444,22/03/2018 00:00,1,Not Needed,FUR-FU-10000366
IN-2018-2716349,08/04/2018 00:00,1,Wrong Color,TEC-AC-10004249
CA-2019-1155151,14/06/2019 00:00,1,Wrong Item,OFF-EN-10002600
TU-2019-525611,14/12/2019 00:00,1,Wrong Item,OFF-HAR-10004011
ES-2017-4897902,07/09/2017 00:00,1,Not Given,OFF-BI-10002570
MX-2019-3067819,30/12/2019 00:00,1,Not Given,FUR-BO-10004452
MX-2017-3295662,19/11/2017 00:00,1,Not Given,OFF-PA-10004313
IR-2019-3927790,24/02/2019 00:00,1,Wrong Item,OFF-TEN-10000794
US-2019-4264826,30/05/2019 00:00,1,Not Given,OFF-SU-10001185
ID-2018-3890562,10/06/2018 00:00,1,Wrong Color,OFF-LA-10000624
IT-2018-326866,07/08/2018 00:00,1,Wrong Color,FUR-FU-10004137
MX-2016-3399403,02/08/2016 00:00,1,Wrong Item,OFF-BI-10001892
IN-2018-4519259,15/12/2018 00:00,1,Wrong Color,OFF-ST-10004341
ZA-2017-2594382,26/07/2017 00:00,1,Not Needed,TEC-PAN-10000979
US-2019-1735800,22/07/2019 00:00,1,Wrong Item,OFF-BI-10001248
MX-2019-3691988,24/09/2019 00:00,1,Wrong Item,OFF-BI-10004042
ES-2019-388748,07/08/2019 00:00,1,Wrong Color,OFF-ST-10000648
US-2019-1822251,27/01/2019 00:00,1,Not Given,TEC-AC-10001341
CA-2019-4207102,12/05/2019 00:00,1,Not Given,OFF-BI-10003684
CA-2016-4697985,19/12/2016 00:00,1,Wrong Item,OFF-PA-10002137
ID-2019-4909968,05/08/2019 00:00,1,Wrong Color,FUR-FU-10004797
IT-2019-1071533,16/06/2019 00:00,1,Wrong Color,TEC-CO-10002323
CA-2018-4095733,19/10/2018 00:00,1,Wrong Item,OFF-ST-10002756
IT-2019-3929929,16/08/2019 00:00,1,Wrong Item,FUR-BO-10002812
IN-2019-5837384,27/06/2019 00:00,1,Not Needed,FUR-BO-10001471
MX-2019-371474,01/11/2019 00:00,1,Not Needed,FUR-FU-10002387
GH-2019-6030,01/12/2019 00:00,1,Wrong Color,OFF-KLE-10003497
IN-2019-4040907,25/06/2019 00:00,2,Not Needed,OFF-LA-10002364
ES-2017-3770523,21/09/2017 00:00,1,Not Given,OFF-BI-10002570
US-2019-3368373,06/01/2020 00:00,1,Wrong Item,FUR-BO-10001585
IN-2019-4408755,15/05/2019 00:00,1,Not Given,OFF-BI-10001808
ID-2018-1979145,22/06/2018 00:00,1,Not Given,OFF-SU-10003688
SG-2018-3430694,22/08/2018 00:00,2,Not Given,OFF-ELD-10000151
CA-2018-4466680,07/12/2018 00:00,1,Wrong Item,OFF-BI-10001890
MX-2019-4064744,15/11/2019 00:00,2,Wrong Item,OFF-PA-10004421
CA-2019-1935028,19/09/2019 00:00,1,Not Needed,OFF-BI-10002824
IN-2017-1340500,05/01/2017 00:00,1,Not Given,OFF-BI-10001312
CA-2019-2711085,17/12/2019 00:00,2,Not Given,OFF-AP-10000891
TU-2019-3477396,06/10/2019 00:00,1,Not Needed,OFF-HOO-10003269
IN-2019-745075,16/09/2019 00:00,1,Not Given,FUR-FU-10002665
US-2018-2831772,04/12/2018 00:00,1,Wrong Item,FUR-FU-10004800
MX-2019-4619130,27/09/2019 00:00,1,Not Given,OFF-LA-10000413
IT-2019-1708636,01/03/2019 00:00,1,Not Needed,FUR-CH-10002030
ES-2017-3470429,12/09/2017 00:00,2,Wrong Color,OFF-LA-10003827
IN-2018-5097120,17/03/2018 00:00,1,Not Needed,FUR-BO-10004529
ES-2019-3947258,30/11/2019 00:00,1,Wrong Item,FUR-FU-10000468
MX-2017-5451106,15/09/2017 00:00,1,Wrong Item,FUR-CH-10003623
ES-2019-2223500,24/07/2019 00:00,1,Not Needed,OFF-LA-10000648
IT-2019-1198059,06/07/2019 00:00,1,Wrong Item,FUR-BO-10002812
IN-2019-3965908,24/05/2019 00:00,2,Not Needed,FUR-CH-10002589
CA-2019-4969821,03/12/2019 00:00,1,Not Needed,OFF-AP-10002684
CA-2017-5294732,02/12/2017 00:00,1,Not Given,OFF-AP-10000179
MX-2018-4371788,27/02/2018 00:00,1,Not Given,TEC-MA-10002614
ES-2019-1671013,21/12/2019 00:00,1,Not Given,OFF-AR-10004492
ES-2018-3059672,07/11/2018 00:00,1,Wrong Color,TEC-AC-10003711
IT-2019-5270217,06/03/2019 00:00,1,Not Needed,FUR-CH-10002030
US-2019-2566234,24/07/2019 00:00,1,Not Given,OFF-FA-10001175
MX-2019-5440831,15/04/2019 00:00,1,Not Needed,OFF-FA-10001237
ES-2018-336954,23/06/2018 00:00,1,Wrong Item,OFF-AR-10001578
IT-2018-1591096,16/10/2018 00:00,1,Not Given,OFF-FA-10002600
IN-2019-5071834,08/01/2020 00:00,1,Not Given,FUR-BO-10002736
ES-2018-304841,06/04/2018 00:00,1,Not Needed,OFF-EN-10000648
IN-2019-2788673,25/08/2019 00:00,1,Not Given,FUR-CH-10004600
US-2019-1040603,20/10/2019 00:00,2,Wrong Color,OFF-PA-10001972
US-2017-1336434,02/04/2017 00:00,1,Not Needed,OFF-PA-10000659
ES-2019-5001904,16/06/2019 00:00,1,Wrong Color,OFF-ST-10000648
ES-2019-109536,21/10/2019 00:00,1,Wrong Item,OFF-AR-10003651
IN-2017-5590311,11/11/2017 00:00,1,Wrong Item,FUR-CH-10002944
CA-2019-2531568,23/11/2019 00:00,1,Wrong Color,TEC-PH-10001305
CA-2019-1635333,24/05/2019 00:00,1,Wrong Item,FUR-FU-10003664
ES-2019-1088655,07/09/2019 00:00,1,Not Given,TEC-PH-10003137
ES-2017-3525394,30/09/2017 00:00,1,Not Given,OFF-AR-10003829
IN-2019-2147428,24/07/2019 00:00,2,Not Given,OFF-LA-10004848
US-2019-4571789,08/12/2019 00:00,1,Not Given,FUR-FU-10001791
MX-2019-5370042,17/07/2019 00:00,1,Not Given,OFF-ST-10004296
UZ-2019-911231,09/07/2019 00:00,1,Not Needed,TEC-MOT-10000851
ES-2018-2284418,02/07/2018 00:00,1,Wrong Color,OFF-AR-10003450
UP-2020-1386561,13/01/2020 00:00,1,Wrong Item,OFF-AVE-10003558
MX-2019-3275777,22/04/2019 00:00,1,Not Given,OFF-BI-10001895
IN-2019-2703929,24/11/2019 00:00,1,Wrong Item,TEC-PH-10000730
CA-2019-5283040,25/06/2019 00:00,1,Wrong Item,FUR-FU-10000719
MX-2017-165344,06/06/2017 00:00,1,Wrong Item,OFF-FA-10001228
IN-2019-1538549,01/04/2019 00:00,1,Wrong Color,OFF-ST-10000268
MX-2019-5484309,25/04/2019 00:00,1,Not Given,FUR-CH-10001021
ES-2017-3394793,30/08/2017 00:00,1,Not Given,OFF-AR-10003012
IR-2019-5932886,27/10/2019 00:00,1,Wrong Item,OFF-ROG-10004393
IN-2017-4960193,14/12/2017 00:00,1,Wrong Color,FUR-BO-10003549
IN-2019-2471114,17/05/2019 00:00,1,Not Needed,TEC-AC-10000258
IN-2019-3406449,20/08/2019 00:00,1,Not Given,OFF-EN-10000947
ID-2018-861729,27/11/2018 00:00,1,Not Given,TEC-PH-10002104
SI-2019-5250218,24/09/2019 00:00,1,Wrong Item,FUR-SAF-10004530
ID-2017-5660694,03/01/2018 00:00,1,Not Given,OFF-LA-10002633
CA-2017-3732818,16/09/2017 00:00,1,Wrong Item,TEC-PH-10000369
CA-2019-326041,20/06/2019 00:00,1,Not Given,TEC-AC-10000927
ES-2019-2226106,18/09/2019 00:00,1,Wrong Item,FUR-FU-10001366
IN-2019-4509768,16/08/2019 00:00,1,Wrong Item,FUR-FU-10001933
MO-2019-1598639,12/07/2019 00:00,2,Not Given,OFF-SAN-10002323
CA-2019-943696,30/11/2019 00:00,1,Not Given,OFF-AR-10003504
MX-2019-3799276,14/03/2019 00:00,1,Not Given,FUR-CH-10002297
US-2018-1697662,12/04/2018 00:00,1,Wrong Item,OFF-AR-10001221
MO-2016-4528487,06/01/2017 00:00,1,Not Given,OFF-ACC-10002849
IT-2019-5836161,15/11/2019 00:00,1,Not Given,FUR-BO-10000514
ES-2017-1247902,03/05/2017 00:00,1,Wrong Item,OFF-AP-10000226
US-2018-904532,25/02/2018 00:00,1,Wrong Item,OFF-EN-10001443
TU-2019-3981402,23/07/2019 00:00,1,Not Given,OFF-JIF-10004747
ES-2019-2924696,10/01/2019 00:00,1,Wrong Item,OFF-BI-10001808
CA-2019-4390248,23/09/2019 00:00,1,Wrong Item,TEC-AC-10002217
ES-2019-2732315,13/12/2019 00:00,1,Not Given,OFF-ST-10002263
UP-2019-3539832,23/08/2019 00:00,1,Not Needed,FUR-DEF-10000495
IN-2019-5870968,17/09/2019 00:00,2,Wrong Item,FUR-TA-10000687
IN-2019-4269371,12/03/2019 00:00,1,Wrong Color,OFF-ST-10000268
ID-2019-586060,01/07/2019 00:00,1,Wrong Color,OFF-AR-10000027
IN-2019-4574503,05/02/2019 00:00,1,Wrong Item,TEC-MA-10003178
TU-2018-3339074,12/08/2018 00:00,1,Not Needed,OFF-FEL-10001405
IN-2019-2725767,31/10/2019 00:00,1,Wrong Color,OFF-EN-10000975
CA-2018-3009232,07/11/2018 00:00,1,Not Given,TEC-PH-10003691
ID-2019-322406,22/08/2019 00:00,1,Not Given,TEC-CO-10003587
UP-2018-3480412,02/07/2018 00:00,1,Wrong Item,OFF-HAM-10004896
MX-2019-378116,29/09/2019 00:00,1,Not Needed,OFF-AR-10002802
CA-2019-5247712,12/06/2019 00:00,1,Not Given,OFF-PA-10002479
US-2019-5205705,31/05/2019 00:00,1,Not Given,FUR-TA-10003358
ZA-2016-1909495,12/08/2016 00:00,1,Not Given,FUR-BEV-10004919
IN-2018-5607565,06/12/2018 00:00,2,Wrong Item,OFF-AR-10001329
IT-2019-5157869,13/08/2019 00:00,1,Not Given,FUR-FU-10001438
IN-2019-4224068,09/08/2019 00:00,1,Wrong Color,FUR-CH-10002589
UZ-2019-2532986,29/07/2019 00:00,1,Wrong Item,OFF-ENE-10002104
CA-2018-1884594,30/12/2018 00:00,1,Not Given,OFF-PA-10000575
ES-2019-1077439,27/05/2019 00:00,1,Not Needed,OFF-ST-10004577
IN-2017-4254515,05/06/2017 00:00,1,Wrong Item,TEC-CO-10002283
CA-2018-4678150,26/12/2018 00:00,1,Wrong Item,FUR-CH-10004886
CA-2019-2469432,05/11/2019 00:00,1,Wrong Color,FUR-FU-10002759
CA-2017-3206378,10/12/2017 00:00,1,Wrong Color,OFF-AR-10004078
IN-2019-583960,30/04/2019 00:00,1,Not Given,OFF-SU-10003515
IT-2019-5382806,13/06/2019 00:00,1,Wrong Item,TEC-PH-10003916
MX-2019-2958977,28/09/2019 00:00,1,Not Needed,OFF-AR-10002802
US-2019-396343,05/12/2019 00:00,1,Wrong Item,FUR-BO-10001585
MX-2016-2172212,01/06/2016 00:00,1,Wrong Item,TEC-PH-10004242
MX-2017-895750,28/09/2017 00:00,1,Not Given,OFF-AR-10002605
ES-2019-4840261,10/07/2019 00:00,1,Not Given,OFF-PA-10004856
CA-2019-674004,23/10/2019 00:00,1,Not Needed,OFF-AP-10002684
CA-2019-2332224,27/12/2019 00:00,1,Not Given,OFF-AR-10003504
ES-2019-3413508,05/03/2019 00:00,1,Not Given,OFF-AR-10002681
ID-2018-4489462,07/10/2018 00:00,1,Not Given,FUR-FU-10002803
ES-2019-5067350,18/09/2019 00:00,1,Wrong Item,OFF-AR-10002485
ES-2019-1440478,17/12/2019 00:00,1,Not Given,OFF-AP-10003177
IR-2019-332083,17/09/2019 00:00,1,Wrong Item,OFF-FEL-10001776
ES-2019-5779448,17/09/2019 00:00,1,Not Given,OFF-PA-10003416
EG-2019-1735885,09/07/2019 00:00,1,Wrong Item,OFF-ROG-10004949
US-2019-1106738,18/11/2019 00:00,1,Not Given,TEC-AC-10003725
CA-2017-2149454,17/08/2017 00:00,1,Not Needed,OFF-EN-10001335
MX-2019-188973,11/10/2019 00:00,1,Not Given,OFF-AR-10002706
IN-2019-641157,13/09/2019 00:00,1,Not Needed,OFF-BI-10004651
CA-2018-5930731,13/12/2018 00:00,1,Wrong Color,OFF-ST-10003324
IN-2017-5569626,02/05/2017 00:00,1,Not Given,TEC-MA-10000555
US-2019-3142218,26/09/2019 00:00,1,Not Given,OFF-ST-10001440
ES-2019-5730128,11/07/2019 00:00,1,Not Given,OFF-AR-10002433
CA-2017-4153791,01/05/2017 00:00,1,Wrong Item,TEC-PH-10004348
YM-2017-3946796,30/10/2017 00:00,1,Not Given,OFF-BIN-10003023
MX-2018-1356785,18/12/2018 00:00,1,Not Needed,OFF-AP-10004515
CA-2019-1397270,21/09/2019 00:00,1,Not Given,OFF-PA-10000357
US-2018-502730,16/09/2018 00:00,1,Not Given,TEC-PH-10004328
MX-2019-2020819,21/11/2019 00:00,1,Wrong Item,FUR-FU-10001142
IT-2019-1467280,31/08/2019 00:00,1,Wrong Item,FUR-TA-10003899
ES-2020-4394036,12/02/2020 00:00,1,Not Given,OFF-BI-10003114
IN-2019-1737807,08/06/2019 00:00,1,Not Needed,FUR-FU-10000783
ES-2019-2409170,07/05/2019 00:00,1,Not Given,OFF-ST-10000095
CA-2018-1182486,27/12/2018 00:00,1,Wrong Color,TEC-AC-10004877
IN-2016-1826993,07/01/2017 00:00,1,Wrong Item,OFF-PA-10002862
CA-2019-868016,12/01/2020 00:00,1,Wrong Item,FUR-CH-10002335
ES-2017-3552083,01/09/2017 00:00,1,Wrong Item,OFF-AR-10003651
ES-2017-3295498,21/07/2017 00:00,1,Not Given,OFF-PA-10002248
MX-2019-278651,12/07/2019 00:00,1,Wrong Color,OFF-BI-10004142
IN-2017-718270,15/10/2017 00:00,1,Not Given,OFF-AP-10003500
CA-2019-5629136,15/11/2019 00:00,1,Not Needed,OFF-BI-10003527
CA-2019-2625527,13/12/2019 00:00,1,Wrong Color,OFF-PA-10004519
MX-2019-460279,24/11/2019 00:00,1,Not Given,OFF-EN-10000139
ID-2016-5736165,04/11/2016 00:00,1,Wrong Color,FUR-FU-10004730
CA-2018-540762,29/03/2018 00:00,1,Not Needed,FUR-FU-10001861
IN-2018-4394119,04/07/2018 00:00,1,Not Given,OFF-PA-10004727
CA-2019-4418789,06/06/2019 00:00,1,Not Given,OFF-PA-10002479
CA-2017-2471226,22/01/2018 00:00,1,Wrong Item,OFF-PA-10000349
ES-2018-412485,31/10/2018 00:00,1,Wrong Color,TEC-AC-10003711
US-2019-3340538,25/09/2019 00:00,1,Wrong Item,FUR-FU-10004181
ES-2019-4952432,20/04/2019 00:00,1,Wrong Item,FUR-CH-10000603
US-2018-3449969,22/12/2018 00:00,1,Not Given,TEC-AC-10002153
US-2018-1242379,10/03/2018 00:00,1,Not Given,FUR-CH-10002226
MX-2019-12241,18/05/2019 00:00,1,Not Given,OFF-BI-10001324
CA-2019-5117859,27/08/2019 00:00,1,Not Given,OFF-PA-10000357
CA-2018-3563786,29/11/2018 00:00,1,Wrong Item,FUR-BO-10002213
UP-2018-3175233,29/10/2018 00:00,1,Wrong Item,FUR-OFF-10003703
ID-2019-5602301,12/01/2020 00:00,1,Not Given,TEC-AC-10001312
CA-2016-1399145,30/11/2016 00:00,1,Wrong Item,OFF-ST-10000617
MX-2019-4123076,16/11/2019 00:00,1,Wrong Item,TEC-AC-10002357
CA-2019-4635190,10/09/2019 00:00,1,Wrong Color,OFF-BI-10001989
ES-2017-2614909,31/08/2017 00:00,1,Not Given,OFF-PA-10002248
US-2019-775524,27/04/2019 00:00,1,Wrong Color,FUR-FU-10001591
ES-2019-3072937,07/07/2019 00:00,1,Not Needed,OFF-BI-10000329
CA-2019-863447,04/04/2019 00:00,1,Wrong Item,OFF-PA-10004911
CA-2017-414340,09/01/2018 00:00,1,Wrong Color,FUR-FU-10002456
ES-2019-5878850,07/12/2019 00:00,1,Wrong Color,TEC-PH-10003713
US-2018-190413,31/12/2018 00:00,1,Wrong Item,OFF-FA-10003495
MX-2018-2484955,03/05/2018 00:00,1,Not Given,OFF-PA-10001576
IT-2017-172472,01/12/2017 00:00,1,Wrong Item,TEC-MA-10004955
ID-2019-3546837,17/03/2019 00:00,1,Wrong Color,FUR-FU-10000422
ES-2019-3320511,04/05/2019 00:00,1,Wrong Item,FUR-CH-10000603
MX-2018-1071416,23/08/2018 00:00,1,Not Given,OFF-AR-10002882
ID-2017-951127,05/05/2017 00:00,1,Not Given,OFF-ST-10001229
SA-2019-5641238,26/09/2019 00:00,1,Not Needed,OFF-ROG-10001399
MX-2017-4050094,18/09/2017 00:00,1,Not Given,TEC-PH-10004074
IT-2019-4139558,11/08/2019 00:00,1,Not Needed,OFF-AR-10003113
IN-2018-1574791,20/06/2018 00:00,1,Wrong Item,FUR-TA-10003583
IN-2019-1506289,10/11/2019 00:00,1,Not Given,TEC-AC-10001616
MX-2018-1841978,15/10/2018 00:00,1,Not Given,TEC-AC-10002257
US-2018-1379439,03/12/2018 00:00,1,Wrong Color,TEC-AC-10001314
ID-2018-66125,27/06/2018 00:00,1,Wrong Item,OFF-ST-10004837
CA-2019-5581398,08/09/2019 00:00,1,Wrong Item,FUR-FU-10000260
CA-2018-4749786,16/10/2018 00:00,1,Wrong Item,OFF-BI-10001757
IN-2018-2914695,06/08/2018 00:00,1,Not Given,TEC-PH-10003556
US-2018-5033159,14/04/2018 00:00,1,Wrong Item,OFF-EN-10000338
CA-2019-5403257,22/07/2019 00:00,1,Wrong Item,OFF-PA-10003790
IN-2016-52300,08/12/2016 00:00,1,Not Given,TEC-CO-10002578
ES-2018-2551622,27/08/2018 00:00,2,Wrong Color,OFF-AR-10004519
US-2019-4956278,10/12/2019 00:00,1,Wrong Color,OFF-EN-10002926
PL-2018-5510365,23/12/2018 00:00,1,Not Given,OFF-SAN-10002323
IN-2019-410797,05/01/2020 00:00,1,Wrong Item,OFF-BI-10002627
ES-2018-22776,11/05/2018 00:00,1,Wrong Item,FUR-FU-10001775
CA-2019-5066591,27/09/2019 00:00,1,Not Given,TEC-AC-10001908
CA-2019-3196308,07/12/2019 00:00,1,Not Given,OFF-AR-10004260
TU-2019-5540339,18/12/2019 00:00,1,Not Needed,OFF-EAT-10000820
RS-2019-2717770,26/11/2019 00:00,1,Wrong Item,TEC-BEL-10000681
PL-2019-703897,06/08/2019 00:00,1,Wrong Color,OFF-CAR-10002054
MX-2017-150559,31/08/2017 00:00,1,Wrong Item,FUR-CH-10003623
IN-2019-891676,03/04/2019 00:00,1,Wrong Color,FUR-BO-10003706
ID-2019-2188417,17/10/2019 00:00,1,Not Given,OFF-LA-10001830
IN-2019-2467370,27/08/2019 00:00,1,Wrong Item,TEC-MA-10000572
ID-2017-935803,23/10/2017 00:00,2,Not Given,OFF-SU-10004846
CA-2019-4021161,17/09/2019 00:00,1,Not Given,FUR-CH-10002320
CA-2019-3498005,31/10/2019 00:00,1,Not Given,OFF-SU-10002881
US-2019-3904366,19/09/2019 00:00,1,Not Given,OFF-BI-10000301
US-2019-3644070,11/11/2019 00:00,1,Wrong Item,TEC-PH-10002807
IT-2018-438384,30/07/2018 00:00,1,Wrong Color,FUR-FU-10004137
IT-2018-4535910,30/04/2018 00:00,1,Wrong Item,OFF-LA-10001676
IN-2017-499007,17/11/2017 00:00,1,Not Given,OFF-ST-10003206
ID-2019-2518173,28/04/2019 00:00,1,Wrong Item,FUR-TA-10000147
MX-2018-4753963,10/11/2018 00:00,1,Wrong Color,OFF-BI-10000185
MX-2019-2715641,14/07/2019 00:00,1,Wrong Item,OFF-ST-10000439
TU-2018-3326883,06/10/2018 00:00,1,Wrong Item,FUR-BUS-10002639
CA-2019-441008,20/10/2019 00:00,1,Not Given,OFF-BI-10003274
NI-2019-2764261,16/12/2019 00:00,1,Not Given,OFF-BRE-10003295
ES-2018-2632404,21/10/2018 00:00,1,Wrong Item,OFF-BI-10001507
CA-2017-4071155,06/12/2017 00:00,1,Wrong Item,OFF-BI-10001107
TU-2020-1504565,31/01/2020 00:00,1,Wrong Item,FUR-ADV-10004395
IN-2017-3842802,10/01/2018 00:00,1,Not Needed,OFF-ST-10003274
IT-2019-3219834,25/09/2019 00:00,1,Wrong Item,FUR-FU-10003046
IT-2019-4530106,20/07/2019 00:00,1,Wrong Item,TEC-PH-10003916
IN-2019-4676831,05/01/2020 00:00,1,Not Given,OFF-SU-10002649
IN-2018-2026305,19/11/2018 00:00,1,Wrong Color,FUR-CH-10002940
CA-2018-1901987,19/07/2018 00:00,1,Wrong Item,FUR-CH-10000665
IR-2018-5305444,18/12/2018 00:00,1,Not Given,OFF-NOV-10003499
IT-2018-312286,17/03/2018 00:00,2,Not Needed,OFF-ST-10001222
IN-2019-4455116,29/06/2019 00:00,1,Not Given,TEC-CO-10001407
IN-2018-4429901,01/10/2018 00:00,1,Wrong Color,TEC-MA-10002039
IN-2019-4419898,10/08/2019 00:00,1,Wrong Color,FUR-CH-10002589
CA-2018-707399,21/08/2018 00:00,1,Not Given,TEC-AC-10001432
MX-2019-3615014,07/07/2019 00:00,1,Not Given,OFF-AP-10002531
MX-2018-654129,11/05/2018 00:00,1,Wrong Item,OFF-PA-10001178
ES-2019-1297582,21/06/2019 00:00,1,Wrong Item,FUR-FU-10003619
CA-2019-1079913,16/10/2019 00:00,1,Wrong Color,OFF-AP-10003040
MX-2019-4059681,18/10/2019 00:00,1,Wrong Item,TEC-AC-10002357
TU-2019-3521350,17/04/2019 00:00,1,Wrong Color,OFF-STO-10003098
RS-2019-5052451,30/01/2019 00:00,1,Not Given,OFF-ACM-10002301
IR-2018-1840896,22/01/2018 00:00,2,Not Needed,TEC-MOT-10002560
MX-2018-2633289,07/01/2019 00:00,1,Not Needed,OFF-EN-10003559
